timestamp,epoch,train_mse,train_psnr,train_ssim,val_mse,val_psnr,val_ssim
2025-09-03 16:36:38,1,0.009793459646805952,20.09375101327896,0.728336513550444,0.009871013672091066,20.059361028671265,0.7254978686571121
2025-09-03 16:36:52,2,0.008440218289086426,20.74033796787262,0.7905152849853039,0.008482790971174835,20.718472003936768,0.7882577180862427
2025-09-03 16:37:05,3,0.007616575726636008,21.185614000667226,0.7909546687521718,0.007643822359386832,21.170371294021606,0.7885636255145073
2025-09-03 16:37:17,4,0.007955933648521419,20.996642524545845,0.8127621615474875,0.007973597734235227,20.986464977264404,0.8110116720199585
2025-09-03 16:37:31,5,0.006936173753770577,21.592375354333356,0.8330087324773724,0.0069297478068619965,21.596381616592407,0.8311401516199112
2025-09-03 16:37:44,6,0.008240442999522202,20.842781885103747,0.8267834533683278,0.00831044556107372,20.806713008880614,0.8246282622218132
2025-09-03 16:37:57,7,0.006466841952219097,21.895976689728823,0.8437456984750249,0.006500909756869078,21.872523260116576,0.8414551421999932
2025-09-03 16:38:09,8,0.005810872061622583,22.361858562989667,0.8514469665559855,0.005856567015871406,22.32708373069763,0.8495875373482704
2025-09-03 16:38:22,9,0.005570281248021109,22.545071802356027,0.8554711313071576,0.005596270761452615,22.52520356178284,0.8535112649202347
2025-09-03 16:38:36,10,0.01121768857278353,19.504982270977713,0.6954505187882618,0.011241347133181988,19.49548888206482,0.6939410552382469
2025-09-03 16:38:49,11,0.00791470378647897,21.019633417779747,0.7850519024174322,0.00796085458714515,20.993776941299437,0.7829123750329018
2025-09-03 16:39:01,12,0.0060379828170301734,22.195267357609488,0.8329050293700262,0.006095691199880094,22.15444040298462,0.8308583706617355
2025-09-03 16:39:13,13,0.006002823128999973,22.220037644559685,0.8459027885374698,0.006051160010974855,22.18507089614868,0.8440124407410622
2025-09-03 16:39:27,14,0.006955080895832824,21.580221799286928,0.8446518360552463,0.007009723677765578,21.547014904022216,0.843026515841484
2025-09-03 16:39:40,15,0.005283142180732367,22.775093723427165,0.8560594533654776,0.0053133132751099765,22.75164375305176,0.8540913447737694
2025-09-03 16:39:54,16,0.00583445194801739,22.343920041214336,0.8555987956510349,0.005848310887813568,22.333538484573364,0.85354163646698
2025-09-03 16:40:07,17,0.006233253254322335,22.05523797598752,0.8403718124397777,0.006296161690261215,22.011584663391112,0.8384350627660752
2025-09-03 16:40:19,18,0.005539170435936699,22.568910230289806,0.8529508083381436,0.005579632986336946,22.537471580505372,0.851043139398098
2025-09-03 16:40:34,19,0.006214085959734141,22.069236343557183,0.8564198091626167,0.0062211598735302685,22.064671277999878,0.8544738620519639
2025-09-03 16:40:45,20,0.004976715094843795,23.033934490247205,0.8550985765389421,0.005016625730786472,22.99959878921509,0.8532078132033348
2025-09-03 16:40:58,21,0.00475758057622112,23.230135337872937,0.8721299269659952,0.004801283101551234,23.190164375305176,0.870267491042614
2025-09-03 16:41:12,22,0.004580933508061042,23.3946095217358,0.8632337606766007,0.00461790437111631,23.359417104721068,0.861255158483982
2025-09-03 16:41:25,23,0.004754287383878942,23.232639740813863,0.8674176997420463,0.004789618239738047,23.20046982765198,0.865508857369423
2025-09-03 16:41:37,24,0.006328566585910845,21.990219034931876,0.8384977662089196,0.006406783580314368,21.93648495674133,0.8363369449973106
2025-09-03 16:41:50,25,0.006075024274072017,22.16689747030085,0.8517508073286577,0.006125253334175795,22.13113317489624,0.8495929911732674
2025-09-03 16:42:03,26,0.005908039561208253,22.287817537784576,0.8600435659966685,0.005928255373146385,22.27264060974121,0.8582418173551559
2025-09-03 16:42:16,27,0.006470071801397187,21.894017896868966,0.8439437638629567,0.006514341034926474,21.865335512161256,0.8419475644826889
2025-09-03 16:42:30,28,0.004930068549583666,23.074573668566618,0.8609129314056851,0.004947543563321233,23.06033854484558,0.8591150671243668
2025-09-03 16:42:43,29,0.02246574523054402,16.487513758919455,0.6389357020909135,0.022301665181294082,16.520770883560182,0.6376778319478035
2025-09-03 16:42:56,30,0.005873717104391703,22.314984581687234,0.8353591398759321,0.005938646558206528,22.266744375228882,0.8331175878643989
2025-09-03 16:43:09,31,0.006588017708219757,21.816527859731153,0.840548078444871,0.006623113353271037,21.793058347702026,0.838521009683609
2025-09-03 16:43:21,32,0.004912901276838966,23.091868270527232,0.8593121919442307,0.00497746563050896,23.03480200767517,0.8570447877049446
2025-09-03 16:43:33,33,0.005560747796235691,22.55311282114549,0.8471415654163469,0.005604995065368712,22.518071699142457,0.8451880604028702
2025-09-03 16:43:46,34,0.00624619043876671,22.047845314849507,0.8380275941030546,0.006294578488450497,22.013438034057618,0.83569256067276
2025-09-03 16:43:59,35,0.005605346442528323,22.51919141140851,0.8480268986049023,0.005663989449385553,22.473796701431276,0.8457070007920265
2025-09-03 16:44:12,36,0.005393857461802492,22.684175979007374,0.8489275376566432,0.005444794590584934,22.643299722671507,0.8467252999544144
2025-09-03 16:44:26,37,0.0072988317181377415,21.370289141481575,0.8256599019196901,0.007330977171659469,21.350859689712525,0.8238665401935578
2025-09-03 16:44:39,38,0.0057280830343105745,22.42295435883782,0.8457873292605985,0.005777408590074628,22.385376167297363,0.8436540067195892
2025-09-03 16:44:52,39,0.0053931856395634395,22.685541348023847,0.8506225132468072,0.0054613497573882345,22.63058214187622,0.848340205848217
2025-09-03 16:45:04,40,0.005882080747555433,22.306854237209667,0.8497263668951663,0.005924206704366952,22.276430988311766,0.8476667121052742
2025-09-03 16:45:16,41,0.005994024461622096,22.225750240412626,0.8301094101572578,0.006017544923815876,22.209297513961793,0.8281489148736
